base_name,Chamfer_Distance
ground_nofloor_160_gt.ply,43.08868084779743
ground_nofloor_631_gt.ply,26.532192481351313
ground_nofloor_486_gt.ply,49.396144327079256
ground_nofloor_586_gt.ply,41.979316235658175
ground_nofloor_103_gt.ply,24.19104043095562
ground_nofloor_498_gt.ply,25.73947499623843
ground_nofloor_598_gt.ply,41.48664803520686
ground_nofloor_61_gt.ply,25.381691162479967
ground_nofloor_2_gt.ply,22.427411831107673
ground_nofloor_363_gt.ply,34.836119080867604
ground_nofloor_432_gt.ply,35.90663654883525
ground_nofloor_263_gt.ply,45.38998356787734
ground_nofloor_532_gt.ply,37.686410632812866
ground_nofloor_300_gt.ply,42.884609647163664
ground_nofloor_451_gt.ply,38.578417494689305
ground_nofloor_200_gt.ply,35.84059448297212
ground_nofloor_551_gt.ply,39.52912095945098
ground_nofloor_520_gt.ply,34.2100508074097
ground_nofloor_271_gt.ply,42.113139881199054
ground_nofloor_420_gt.ply,42.1619251267692
ground_nofloor_371_gt.ply,31.932346244809896
ground_nofloor_543_gt.ply,28.502386714597485
ground_nofloor_212_gt.ply,34.289295106614766
ground_nofloor_443_gt.ply,27.036244748203487
ground_nofloor_312_gt.ply,44.82834635742739
ground_nofloor_92_gt.ply,33.5124919581795
ground_nofloor_247_gt.ply,41.7851197116781
ground_nofloor_516_gt.ply,33.39731323926008
ground_nofloor_347_gt.ply,25.84924620815087
ground_nofloor_416_gt.ply,35.91019491394883
ground_nofloor_224_gt.ply,42.30421376683305
ground_nofloor_575_gt.ply,38.69861049879178
ground_nofloor_324_gt.ply,25.396243831964124
ground_nofloor_475_gt.ply,30.63008156597234
ground_nofloor_193_gt.ply,65.1903431634834
ground_nofloor_259_gt.ply,36.42139174675832
ground_nofloor_508_gt.ply,31.01699777058523
ground_nofloor_359_gt.ply,21.66773930373235
ground_nofloor_408_gt.ply,32.02681812742544
ground_nofloor_80_gt.ply,26.150713745213288
ground_nofloor_479_gt.ply,24.101006740007495
ground_nofloor_328_gt.ply,27.23640608603785
ground_nofloor_579_gt.ply,33.305440799503565
ground_nofloor_228_gt.ply,73.87476254632791
ground_nofloor_404_gt.ply,27.044325987126452
ground_nofloor_355_gt.ply,32.9811421681903
ground_nofloor_504_gt.ply,40.58309625564283
ground_nofloor_255_gt.ply,60.389641579661244
ground_nofloor_181_gt.ply,59.717576949965455
ground_nofloor_467_gt.ply,29.94228115828572
ground_nofloor_336_gt.ply,36.22946707602978
ground_nofloor_567_gt.ply,28.717976636793182
ground_nofloor_236_gt.ply,52.09361190959501
ground_nofloor_317_gt.ply,29.93327323455937
ground_nofloor_446_gt.ply,25.319536240666235
ground_nofloor_217_gt.ply,35.793792729915204
ground_nofloor_546_gt.ply,29.21823257606995
ground_nofloor_309_gt.ply,43.41629474930983
ground_nofloor_458_gt.ply,28.625078456078764
ground_nofloor_209_gt.ply,38.81025620283392
ground_nofloor_558_gt.ply,40.79238996868709
ground_nofloor_374_gt.ply,24.384245783620663
ground_nofloor_425_gt.ply,32.184438810403456
ground_nofloor_274_gt.ply,34.83074514234268
ground_nofloor_525_gt.ply,36.19297466567252
ground_nofloor_554_gt.ply,40.01646187305058
ground_nofloor_205_gt.ply,32.29130182688339
ground_nofloor_454_gt.ply,35.16341700641473
ground_nofloor_305_gt.ply,33.668169754149865
ground_nofloor_529_gt.ply,41.17439835103444
ground_nofloor_278_gt.ply,36.20966037712377
ground_nofloor_429_gt.ply,39.68981630356225
ground_nofloor_378_gt.ply,35.95708315005984
ground_nofloor_537_gt.ply,34.852643844487815
ground_nofloor_266_gt.ply,34.81113110838684
ground_nofloor_7_gt.ply,24.619344184037733
ground_nofloor_437_gt.ply,38.90771808121708
ground_nofloor_366_gt.ply,37.04338497221997
ground_nofloor_233_gt.ply,46.94338206936047
ground_nofloor_562_gt.ply,32.15545545610736
ground_nofloor_184_gt.ply,45.461821188978405
ground_nofloor_333_gt.ply,35.840182479388204
ground_nofloor_462_gt.ply,27.61930722442328
ground_nofloor_85_gt.ply,30.41225195166379
ground_nofloor_250_gt.ply,38.31181999890866
ground_nofloor_501_gt.ply,19.917910441816648
ground_nofloor_350_gt.ply,47.18737671053783
ground_nofloor_401_gt.ply,41.53326842573275
ground_nofloor_470_gt.ply,39.79485217870699
ground_nofloor_321_gt.ply,26.120831309725435
ground_nofloor_196_gt.ply,44.976134684527764
ground_nofloor_570_gt.ply,33.89575795241127
ground_nofloor_221_gt.ply,37.84764977124299
ground_nofloor_89_gt.ply,22.197552703756266
ground_nofloor_97_gt.ply,21.531089907705564
ground_nofloor_188_gt.ply,52.72086691863031
ground_nofloor_413_gt.ply,37.136224240000764
ground_nofloor_342_gt.ply,35.270821793779795
ground_nofloor_513_gt.ply,41.6564622366555
ground_nofloor_242_gt.ply,36.89929056682836
ground_nofloor_395_gt.ply,35.31445405693582
ground_nofloor_122_gt.ply,28.875606578504357
ground_nofloor_295_gt.ply,39.43818345172839
ground_nofloor_40_gt.ply,35.29622313871397
ground_nofloor_23_gt.ply,30.046245193344994
ground_nofloor_610_gt.ply,32.80008286282227
ground_nofloor_141_gt.ply,20.130102224083206
ground_nofloor_287_gt.ply,40.84415755285928
ground_nofloor_130_gt.ply,102.80056487779139
ground_nofloor_387_gt.ply,24.96491193655569
ground_nofloor_52_gt.ply,30.074874860596623
ground_nofloor_299_gt.ply,36.33197927644668
ground_nofloor_399_gt.ply,34.3972658944626
ground_nofloor_31_gt.ply,20.69875805459995
ground_nofloor_153_gt.ply,42.16925495000771
ground_nofloor_602_gt.ply,47.53341936601928
ground_nofloor_106_gt.ply,30.27013599632161
ground_nofloor_19_gt.ply,24.99512848413564
ground_nofloor_64_gt.ply,33.06056787463722
ground_nofloor_118_gt.ply,31.499353385814736
ground_nofloor_583_gt.ply,37.67666748122554
ground_nofloor_165_gt.ply,38.73237353716769
ground_nofloor_483_gt.ply,40.643317562930996
ground_nofloor_114_gt.ply,101.15689231425831
ground_nofloor_169_gt.ply,47.65403914497969
