base_name,Fscore_GT_to_Completed,Fscore_Completed_to_GT
ground_737_gt.ply,34.70472440944882,51.023622047244096
ground_660_gt.ply,33.031496062992126,45.17716535433071
ground_611_gt.ply,33.30708661417323,46.673228346456696
ground_774_gt.ply,32.16535433070866,42.85433070866142
ground_191_gt.ply,35.98425196850394,48.740157480314956
ground_51_gt.ply,34.960629921259844,51.220472440944874
ground_646_gt.ply,34.60629921259843,50.23622047244095
ground_651_gt.ply,33.97637795275591,54.3503937007874
ground_348_gt.ply,35.33464566929133,54.60629921259842
ground_693_gt.ply,34.01574803149606,48.129921259842526
ground_193_gt.ply,36.476377952755904,49.251968503937
ground_791_gt.ply,33.75984251968504,48.20866141732283
ground_347_gt.ply,35.17716535433071,50.70866141732283
ground_25_gt.ply,34.311023622047244,50.23622047244095
ground_262_gt.ply,34.56692913385827,49.232283464566926
ground_515_gt.ply,33.28740157480315,46.751968503937015
ground_187_gt.ply,36.04330708661417,52.08661417322834
ground_141_gt.ply,36.96850393700787,57.48031496062993
ground_412_gt.ply,34.42913385826772,43.07086614173228
ground_301_gt.ply,36.811023622047244,57.972440944881896
ground_482_gt.ply,36.00393700787402,50.59055118110235
ground_64_gt.ply,34.38976377952756,52.83464566929133
ground_168_gt.ply,34.468503937007874,50.01968503937007
ground_552_gt.ply,33.95669291338583,53.42519685039371
ground_233_gt.ply,37.381889763779526,55.78740157480314
ground_381_gt.ply,36.96850393700787,56.39763779527559
ground_618_gt.ply,34.19291338582677,49.82283464566929
ground_333_gt.ply,36.5748031496063,56.25984251968503
ground_323_gt.ply,35.96456692913386,52.125984251968504
ground_465_gt.ply,35.610236220472444,53.12992125984252
ground_663_gt.ply,34.074803149606296,47.618110236220474
ground_644_gt.ply,35.0,50.55118110236221
ground_189_gt.ply,36.35826771653544,55.21653543307086
ground_684_gt.ply,35.15748031496063,55.00000000000001
ground_138_gt.ply,34.13385826771653,54.31102362204725
ground_658_gt.ply,33.681102362204726,46.59448818897637
ground_727_gt.ply,33.28740157480315,52.42125984251969
ground_563_gt.ply,36.417322834645674,56.35826771653542
ground_342_gt.ply,35.53149606299213,46.63385826771654
ground_235_gt.ply,33.99606299212598,48.838582677165356
ground_456_gt.ply,34.78346456692913,48.917322834645674
ground_493_gt.ply,33.05118110236221,48.54330708661417
ground_274_gt.ply,34.56692913385827,54.645669291338585
ground_642_gt.ply,33.838582677165356,50.905511811023615
ground_464_gt.ply,37.322834645669296,59.27165354330709
ground_725_gt.ply,34.98031496062992,44.37007874015748
ground_686_gt.ply,35.15748031496063,58.48425196850394
ground_385_gt.ply,38.30708661417322,55.21653543307086
ground_292_gt.ply,34.960629921259844,49.251968503937
ground_157_gt.ply,37.401574803149614,62.97244094488188
ground_137_gt.ply,36.22047244094488,48.89763779527559
ground_649_gt.ply,33.169291338582674,44.11417322834645
ground_689_gt.ply,33.87795275590551,53.03149606299213
ground_403_gt.ply,35.66929133858268,53.66141732283465
ground_255_gt.ply,34.56692913385827,47.46062992125984
ground_570_gt.ply,29.468503937007874,39.66535433070867
ground_526_gt.ply,35.118110236220474,47.34251968503937
ground_564_gt.ply,34.92125984251969,48.661417322834644
ground_123_gt.ply,34.468503937007874,46.59448818897637
ground_603_gt.ply,35.275590551181104,48.129921259842526
ground_716_gt.ply,33.91732283464567,50.55118110236221
ground_657_gt.ply,34.74409448818897,49.70472440944882
ground_769_gt.ply,35.45275590551181,56.51574803149606
ground_101_gt.ply,33.62204724409449,50.21653543307087
ground_291_gt.ply,33.22834645669291,43.81889763779528
ground_462_gt.ply,28.366141732283467,24.606299212598426
ground_698_gt.ply,35.45275590551181,51.75196850393701
ground_365_gt.ply,35.03937007874016,51.24015748031495
ground_753_gt.ply,33.85826771653544,47.95275590551181
ground_238_gt.ply,36.79133858267716,55.07874015748032
ground_130_gt.ply,35.37401574803149,53.60236220472441
ground_457_gt.ply,35.925196850393704,48.661417322834644
ground_231_gt.ply,32.7755905511811,46.24015748031497
ground_221_gt.ply,35.590551181102356,52.18503937007875
ground_559_gt.ply,36.02362204724409,51.45669291338583
ground_24_gt.ply,34.960629921259844,55.472440944881896
ground_542_gt.ply,34.960629921259844,51.94881889763779
ground_739_gt.ply,35.39370078740157,53.681102362204726
ground_549_gt.ply,35.88582677165354,51.94881889763779
ground_230_gt.ply,33.62204724409449,49.3503937007874
ground_470_gt.ply,35.23622047244094,50.29527559055118
ground_506_gt.ply,34.370078740157474,52.952755905511815
ground_517_gt.ply,35.019685039370074,49.409448818897644
ground_215_gt.ply,35.80708661417323,55.78740157480314
ground_212_gt.ply,36.35826771653544,54.17322834645669
ground_41_gt.ply,36.673228346456696,52.814960629921245
ground_703_gt.ply,36.18110236220472,58.20866141732283
ground_525_gt.ply,35.70866141732284,56.47637795275591
ground_409_gt.ply,35.748031496063,52.618110236220474
ground_360_gt.ply,35.82677165354331,51.45669291338583
ground_281_gt.ply,34.86220472440945,48.031496062992126
ground_317_gt.ply,34.76377952755905,50.96456692913386
ground_122_gt.ply,35.47244094488189,47.26377952755906
ground_13_gt.ply,36.29921259842519,55.51181102362205
ground_635_gt.ply,36.02362204724409,56.2007874015748
ground_623_gt.ply,36.75196850393701,56.87007874015748
ground_543_gt.ply,32.598425196850386,53.40551181102362
ground_520_gt.ply,34.94094488188976,52.874015748031496
ground_4_gt.ply,37.322834645669296,57.795275590551185
ground_396_gt.ply,36.92913385826772,58.425196850393704
ground_734_gt.ply,34.645669291338585,53.267716535433074
ground_84_gt.ply,36.771653543307096,53.87795275590551
ground_167_gt.ply,34.52755905511811,46.53543307086615
ground_587_gt.ply,36.00393700787402,50.86614173228347
ground_352_gt.ply,31.633858267716537,36.830708661417326
ground_244_gt.ply,34.330708661417326,46.73228346456694
ground_744_gt.ply,35.37401574803149,50.748031496062985
ground_173_gt.ply,35.47244094488189,55.51181102362205
ground_655_gt.ply,35.13779527559055,55.43307086614173
ground_98_gt.ply,37.224409448818896,58.562992125984245
ground_71_gt.ply,37.145669291338585,54.37007874015748
ground_139_gt.ply,37.55905511811024,60.03937007874016
ground_706_gt.ply,32.73622047244095,49.11417322834645
ground_799_gt.ply,35.19685039370078,48.346456692913385
ground_609_gt.ply,34.19291338582677,46.673228346456696
ground_395_gt.ply,36.04330708661417,56.71259842519686
ground_674_gt.ply,33.48425196850393,49.3503937007874
ground_371_gt.ply,35.21653543307087,47.480314960629926
ground_30_gt.ply,36.02362204724409,52.40157480314961
ground_647_gt.ply,27.204724409448822,35.590551181102356
ground_150_gt.ply,38.01181102362205,57.972440944881896
ground_18_gt.ply,36.51574803149607,54.074803149606296
ground_305_gt.ply,34.90157480314961,52.63779527559055
ground_547_gt.ply,34.17322834645669,44.40944881889764
ground_558_gt.ply,34.25196850393701,52.65748031496062
ground_236_gt.ply,35.21653543307087,54.19291338582677
ground_311_gt.ply,35.295275590551185,57.204724409448815
ground_418_gt.ply,35.90551181102362,64.74409448818896
ground_666_gt.ply,35.64960629921259,52.18503937007875
ground_490_gt.ply,35.05905511811024,55.5511811023622
ground_574_gt.ply,35.05905511811024,49.70472440944882
ground_184_gt.ply,35.47244094488189,51.08267716535434
ground_190_gt.ply,30.059055118110233,42.97244094488189
ground_532_gt.ply,34.03543307086615,52.71653543307087
ground_299_gt.ply,33.54330708661416,49.29133858267716
ground_149_gt.ply,37.362204724409445,58.70078740157481
ground_300_gt.ply,34.82283464566929,58.46456692913385
ground_253_gt.ply,33.54330708661416,47.618110236220474
ground_42_gt.ply,35.15748031496063,56.673228346456696
ground_384_gt.ply,36.5748031496063,51.122047244094496
ground_776_gt.ply,34.82283464566929,52.933070866141726
ground_757_gt.ply,33.75984251968504,45.41338582677165
ground_172_gt.ply,36.06299212598426,57.16535433070866
ground_74_gt.ply,36.16141732283465,54.25196850393701
ground_200_gt.ply,33.93700787401575,49.13385826771653
ground_331_gt.ply,36.417322834645674,52.224409448818896
ground_705_gt.ply,35.118110236220474,54.48818897637796
ground_328_gt.ply,37.18503937007874,58.44488188976378
ground_648_gt.ply,35.41338582677166,54.23228346456693
ground_120_gt.ply,36.18110236220472,53.562992125984245
ground_700_gt.ply,34.35039370078741,43.89763779527559
ground_524_gt.ply,35.688976377952756,58.54330708661417
ground_156_gt.ply,37.06692913385827,52.972440944881896
ground_417_gt.ply,36.51574803149607,50.511811023622045
ground_92_gt.ply,36.20078740157481,53.188976377952756
ground_280_gt.ply,31.437007874015748,44.35039370078741
ground_475_gt.ply,36.10236220472441,51.69291338582678
ground_680_gt.ply,36.456692913385815,51.122047244094496
ground_229_gt.ply,34.78346456692913,55.33464566929134
ground_330_gt.ply,34.44881889763779,53.444881889763785
ground_613_gt.ply,33.38582677165355,45.29527559055118
ground_307_gt.ply,37.75590551181102,58.01181102362204
ground_21_gt.ply,34.03543307086615,46.181102362204726
ground_297_gt.ply,34.055118110236215,50.29527559055118
ground_282_gt.ply,35.17716535433071,50.29527559055118
ground_91_gt.ply,35.33464566929133,48.54330708661417
ground_8_gt.ply,35.511811023622045,49.42913385826772
ground_441_gt.ply,37.42125984251968,55.72834645669291
ground_694_gt.ply,34.58661417322835,50.452755905511815
ground_751_gt.ply,36.75196850393701,53.897637795275585
ground_259_gt.ply,31.181102362204726,31.259842519685034
ground_472_gt.ply,36.22047244094488,59.192913385826785
ground_567_gt.ply,35.25590551181102,50.80708661417324
ground_99_gt.ply,34.56692913385827,54.25196850393701
ground_246_gt.ply,35.590551181102356,57.42125984251968
ground_584_gt.ply,33.818897637795274,50.196850393700785
ground_804_gt.ply,34.42913385826772,46.61417322834646
ground_174_gt.ply,37.08661417322835,51.06299212598425
ground_586_gt.ply,35.17716535433071,53.42519685039371
ground_616_gt.ply,34.54724409448819,51.92913385826772
ground_270_gt.ply,34.70472440944882,49.33070866141732
ground_302_gt.ply,34.88188976377952,54.901574803149614
ground_171_gt.ply,37.775590551181104,60.39370078740157
ground_206_gt.ply,36.8503937007874,55.70866141732284
ground_588_gt.ply,35.70866141732284,53.38582677165354
ground_766_gt.ply,36.24015748031496,51.63385826771653
ground_748_gt.ply,35.80708661417323,54.74409448818898
ground_128_gt.ply,34.84251968503938,50.05905511811024
ground_682_gt.ply,35.275590551181104,56.04330708661417
ground_771_gt.ply,33.97637795275591,44.98031496062992
ground_429_gt.ply,37.28346456692913,52.00787401574804
ground_208_gt.ply,33.89763779527559,50.53149606299213
ground_546_gt.ply,35.23622047244094,48.30708661417324
ground_46_gt.ply,36.04330708661417,52.16535433070866
ground_735_gt.ply,34.50787401574804,50.68897637795276
ground_720_gt.ply,32.874015748031496,45.31496062992125
ground_424_gt.ply,37.20472440944882,50.826771653543304
ground_718_gt.ply,32.854330708661415,45.05905511811023
ground_65_gt.ply,36.20078740157481,49.645669291338585
ground_671_gt.ply,33.838582677165356,45.39370078740157
ground_296_gt.ply,35.23622047244094,53.87795275590551
ground_346_gt.ply,36.27952755905512,55.21653543307086
ground_495_gt.ply,32.99212598425197,49.60629921259842
ground_59_gt.ply,36.732283464566926,52.69685039370079
ground_1_gt.ply,36.555118110236215,53.011811023622045
ground_749_gt.ply,34.78346456692913,50.33464566929133
ground_183_gt.ply,35.82677165354331,53.0511811023622
ground_758_gt.ply,34.409448818897644,47.53937007874015
ground_667_gt.ply,35.64960629921259,53.976377952755904
ground_511_gt.ply,33.85826771653544,44.05511811023622
ground_245_gt.ply,35.82677165354331,48.838582677165356
ground_116_gt.ply,35.35433070866142,49.68503937007874
ground_494_gt.ply,34.27165354330708,48.818897637795274
ground_401_gt.ply,30.80708661417323,31.71259842519685
ground_362_gt.ply,36.79133858267716,52.18503937007875
ground_218_gt.ply,36.04330708661417,53.22834645669291
ground_650_gt.ply,35.53149606299213,49.055118110236215
ground_119_gt.ply,36.417322834645674,48.38582677165355
ground_413_gt.ply,34.27165354330708,42.8740157480315
ground_554_gt.ply,34.74409448818897,57.04724409448819
ground_800_gt.ply,37.145669291338585,60.846456692913385
ground_188_gt.ply,37.20472440944882,54.881889763779526
ground_761_gt.ply,36.29921259842519,53.32677165354332
ground_605_gt.ply,36.14173228346457,53.42519685039371
ground_32_gt.ply,36.29921259842519,56.181102362204726
ground_702_gt.ply,34.330708661417326,46.712598425196845
ground_314_gt.ply,36.53543307086614,50.6496062992126
ground_214_gt.ply,34.370078740157474,53.267716535433074
ground_364_gt.ply,34.98031496062992,49.055118110236215
ground_251_gt.ply,31.77165354330708,39.72440944881889
ground_85_gt.ply,36.259842519685044,54.92125984251969
ground_446_gt.ply,35.610236220472444,52.224409448818896
ground_566_gt.ply,33.89763779527559,47.637795275590555
ground_298_gt.ply,34.50787401574804,50.275590551181104
ground_97_gt.ply,34.94094488188976,44.153543307086615
ground_450_gt.ply,36.79133858267716,56.63385826771654
ground_750_gt.ply,35.0984251968504,51.41732283464566
ground_3_gt.ply,36.87007874015748,51.830708661417326
ground_683_gt.ply,34.27165354330708,45.80708661417322
ground_690_gt.ply,34.09448818897638,44.232283464566926
ground_309_gt.ply,35.07874015748031,50.15748031496064
ground_736_gt.ply,35.94488188976378,53.77952755905512
ground_87_gt.ply,35.23622047244094,54.80314960629921
ground_485_gt.ply,35.80708661417323,49.625984251968504
ground_372_gt.ply,36.75196850393701,58.090551181102356
ground_154_gt.ply,35.98425196850394,50.11811023622048
ground_194_gt.ply,34.94094488188976,54.29133858267716
ground_117_gt.ply,33.93700787401575,51.79133858267717
ground_550_gt.ply,33.56299212598425,43.7007874015748
ground_247_gt.ply,34.35039370078741,50.47244094488189
ground_219_gt.ply,34.27165354330708,50.905511811023615
ground_31_gt.ply,36.71259842519685,49.56692913385827
ground_504_gt.ply,35.49212598425197,52.71653543307087
ground_654_gt.ply,34.80314960629921,53.99606299212599
ground_252_gt.ply,34.35039370078741,52.44094488188977
ground_135_gt.ply,35.49212598425197,51.06299212598425
ground_679_gt.ply,32.79527559055118,48.93700787401574
ground_213_gt.ply,35.748031496063,56.10236220472441
ground_713_gt.ply,34.35039370078741,48.58267716535433
ground_81_gt.ply,35.21653543307087,48.4251968503937
ground_414_gt.ply,35.80708661417323,48.62204724409448
ground_202_gt.ply,33.99606299212598,48.464566929133866
ground_577_gt.ply,36.20078740157481,55.64960629921261
ground_19_gt.ply,37.125984251968504,55.57086614173229
ground_224_gt.ply,36.771653543307096,51.79133858267717
ground_389_gt.ply,34.311023622047244,46.12204724409449
ground_772_gt.ply,34.56692913385827,47.893700787401585
ground_447_gt.ply,35.43307086614173,49.82283464566929
ground_497_gt.ply,34.94094488188976,49.409448818897644
ground_269_gt.ply,34.84251968503938,48.68110236220472
ground_489_gt.ply,34.50787401574804,45.59055118110236
ground_377_gt.ply,37.10629921259843,54.94094488188976
ground_523_gt.ply,32.36220472440945,43.30708661417323
ground_94_gt.ply,35.118110236220474,55.86614173228346
ground_773_gt.ply,35.45275590551181,54.94094488188976
ground_182_gt.ply,35.15748031496063,55.78740157480314
ground_357_gt.ply,35.0984251968504,42.77559055118111
ground_421_gt.ply,33.779527559055126,41.67322834645669
ground_561_gt.ply,35.17716535433071,48.838582677165356
ground_75_gt.ply,35.39370078740157,49.311023622047244
ground_430_gt.ply,36.79133858267716,55.17716535433072
ground_121_gt.ply,35.118110236220474,48.54330708661417
ground_353_gt.ply,35.629921259842526,48.56299212598426
ground_225_gt.ply,35.55118110236221,51.27952755905512
ground_369_gt.ply,36.811023622047244,60.51181102362205
ground_20_gt.ply,36.673228346456696,56.55511811023622
ground_12_gt.ply,36.9488188976378,50.80708661417324
ground_480_gt.ply,35.90551181102362,51.96850393700787
ground_668_gt.ply,35.55118110236221,53.60236220472441
ground_628_gt.ply,35.688976377952756,51.63385826771653
ground_664_gt.ply,35.96456692913386,52.89370078740158
ground_453_gt.ply,35.37401574803149,50.78740157480315
ground_27_gt.ply,35.98425196850394,56.98818897637794
ground_142_gt.ply,36.35826771653544,55.98425196850394
ground_710_gt.ply,34.42913385826772,51.889763779527556
mean_fscore,35.19672888111209,51.47144454165452
